"Date","Order ID","Type","Detail","Item ID","Document","Price","AU RWT","US RWT","US BWT","Sales Tax Amount","Sales Tax Type","Amount","Site","Other Party Country","Other Party Region","Other Party City","Other Party Zipcode"
"2022-03-30 12:27:36 +1100","161219751","Author Fee","Author Fee for included support sale IVIP47150871","33515927","","2.93","","","","","","-2.93","ThemeForest","","","",""
"2022-03-30 12:27:36 +1100","161219751","Author Fee","Author Fee for sale IVIP47150871","33515927","","4.88","","","","","","-4.88","ThemeForest","","","",""
"2022-03-30 12:27:36 +1100","161219751","Sale","Chisfis - Online Booking React Template (6 months included support)","33515927","IVIP47150871","9.38","","2.81","","","","6.57","ThemeForest","United States","New Jersey","Jersey City","07310"
"2022-03-30 12:27:36 +1100","161219751","Sale","Chisfis - Online Booking React Template (Regular License)","33515927","IVIP47150871","15.62","","4.69","","","","10.93","ThemeForest","United States","New Jersey","Jersey City","07310"
"2022-03-30 04:27:43 +1100","161205102","Author Fee","Author Fee for included support sale IVIP47147237","34122841","","2.70","","","","","","-2.70","ThemeForest","","","",""
"2022-03-30 04:27:43 +1100","161205102","Author Fee","Author Fee for sale IVIP47147237","34122841","","4.49","","","","","","-4.49","ThemeForest","","","",""
"2022-03-30 04:27:43 +1100","161205102","Sale","Ncmaz - Blog Magazine WordPress Theme (6 months included support)","34122841","IVIP47147237","8.63","","2.59","","","","6.04","ThemeForest","United States","New York","White Plains","10603"
"2022-03-30 04:27:43 +1100","161205102","Sale","Ncmaz - Blog Magazine WordPress Theme (Regular License)","34122841","IVIP47147237","14.37","","4.31","","","","10.06","ThemeForest","United States","New York","White Plains","10603"
"2022-03-30 03:02:33 +1100","161201074","Author Fee","Author Fee for included support sale IVIP47146182","34122841","","2.70","","","","","","-2.70","ThemeForest","","","",""
"2022-03-30 03:02:33 +1100","161201074","Author Fee","Author Fee for sale IVIP47146182","34122841","","4.49","","","","","","-4.49","ThemeForest","","","",""
"2022-03-30 03:02:33 +1100","161201074","Sale","Ncmaz - Blog Magazine WordPress Theme (6 months included support)","34122841","IVIP47146182","8.63","","","","","","8.63","ThemeForest","Italy","Salerno","Salerno","84121"
"2022-03-30 03:02:33 +1100","161201074","Sale","Ncmaz - Blog Magazine WordPress Theme (Regular License)","34122841","IVIP47146182","14.37","","","","","","14.37","ThemeForest","Italy","Salerno","Salerno","84121"
"2022-03-30 01:16:32 +1100","161195680","Author Fee","Author Fee for included support sale IVIP47144780","33283311","","1.99","","","","","","-1.99","ThemeForest","","","",""
"2022-03-30 01:16:32 +1100","161195680","Author Fee","Author Fee for sale IVIP47144780","33283311","","3.32","","","","","","-3.32","ThemeForest","","","",""
"2022-03-30 01:16:32 +1100","161195680","Sale","Ncmaz - Blog Magazine React + RTL Template (6 months included support)","33283311","IVIP47144780","6.38","","","","","","6.38","ThemeForest","France","","Châtenois","67730"
"2022-03-30 01:16:32 +1100","161195680","Sale","Ncmaz - Blog Magazine React + RTL Template (Regular License)","33283311","IVIP47144780","10.62","","","","","","10.62","ThemeForest","France","","Châtenois","67730"
"2022-03-29 23:22:43 +1100","161189771","Author Fee","Author Fee for included support sale IVIP47143418","34122841","","2.70","","","","","","-2.70","ThemeForest","","","",""
"2022-03-29 23:22:43 +1100","161189771","Author Fee","Author Fee for sale IVIP47143418","34122841","","4.49","","","","","","-4.49","ThemeForest","","","",""
"2022-03-29 23:22:43 +1100","161189771","Sale","Ncmaz - Blog Magazine WordPress Theme (6 months included support)","34122841","IVIP47143418","8.63","","","","","","8.63","ThemeForest","Italy","MI","Milano","20124"
"2022-03-29 23:22:43 +1100","161189771","Sale","Ncmaz - Blog Magazine WordPress Theme (Regular License)","34122841","IVIP47143418","14.37","","","","","","14.37","ThemeForest","Italy","MI","Milano","20124"
"2022-03-29 04:59:33 +1100","161154405","Author Fee","Author Fee for included support sale IVIP47134972","34122841","","2.70","","","","","","-2.70","ThemeForest","","","",""
"2022-03-29 04:59:33 +1100","161154405","Author Fee","Author Fee for sale IVIP47134972","34122841","","4.49","","","","","","-4.49","ThemeForest","","","",""
"2022-03-29 04:59:33 +1100","161154405","Sale","Ncmaz - Blog Magazine WordPress Theme (6 months included support)","34122841","IVIP47134972","8.63","","","","","","8.63","ThemeForest","Indonesia","Jakarta","Jakarta","14310"
"2022-03-29 04:59:33 +1100","161154405","Sale","Ncmaz - Blog Magazine WordPress Theme (Regular License)","34122841","IVIP47134972","14.37","","","","","","14.37","ThemeForest","Indonesia","Jakarta","Jakarta","14310"
"2022-03-29 03:27:28 +1100","161150556","Author Fee","Author Fee for included support sale IVIP47134035","33283311","","1.99","","","","","","-1.99","ThemeForest","","","",""
"2022-03-29 03:27:28 +1100","161150556","Author Fee","Author Fee for sale IVIP47134035","33283311","","3.32","","","","","","-3.32","ThemeForest","","","",""
"2022-03-29 03:27:28 +1100","161150556","Sale","Ncmaz - Blog Magazine React + RTL Template (6 months included support)","33283311","IVIP47134035","6.38","","","","","","6.38","ThemeForest","Turkey","Beşiktaş/Dikilitaş","İstanbul"," 34349"
"2022-03-29 03:27:28 +1100","161150556","Sale","Ncmaz - Blog Magazine React + RTL Template (Regular License)","33283311","IVIP47134035","10.62","","","","","","10.62","ThemeForest","Turkey","Beşiktaş/Dikilitaş","İstanbul"," 34349"
"2022-03-28 23:31:32 +1100","161138941","Author Fee","Author Fee for included support sale IVIP47131316","34122841","","2.70","","","","","","-2.70","ThemeForest","","","",""
"2022-03-28 23:31:32 +1100","161138941","Author Fee","Author Fee for sale IVIP47131316","34122841","","4.49","","","","","","-4.49","ThemeForest","","","",""
"2022-03-28 23:31:32 +1100","161138941","Sale","Ncmaz - Blog Magazine WordPress Theme (6 months included support)","34122841","IVIP47131316","8.63","","","","","","8.63","ThemeForest","France","","annecy","74000"
"2022-03-28 23:31:32 +1100","161138941","Sale","Ncmaz - Blog Magazine WordPress Theme (Regular License)","34122841","IVIP47131316","14.37","","","","","","14.37","ThemeForest","France","","annecy","74000"
"2022-03-28 23:03:59 +1100","161137762","Author Fee","Author Fee for included support sale IVIP47131034","33515927","","2.93","","","","","","-2.93","ThemeForest","","","",""
"2022-03-28 23:03:59 +1100","161137762","Author Fee","Author Fee for sale IVIP47131034","33515927","","4.88","","","","","","-4.88","ThemeForest","","","",""
"2022-03-28 23:03:59 +1100","161137762","Sale","Chisfis - Online Booking React Template (6 months included support)","33515927","IVIP47131034","9.38","","","","","","9.38","ThemeForest","India","Maharashtra","Mumbai","400059"
"2022-03-28 23:03:59 +1100","161137762","Sale","Chisfis - Online Booking React Template (Regular License)","33515927","IVIP47131034","15.62","","","","","","15.62","ThemeForest","India","Maharashtra","Mumbai","400059"
"2022-03-28 22:52:18 +1100","161137156","Author Fee","Author Fee for included support sale IVIP47130934","34122841","","2.70","","","","","","-2.70","ThemeForest","","","",""
"2022-03-28 22:52:18 +1100","161137156","Author Fee","Author Fee for sale IVIP47130934","34122841","","4.49","","","","","","-4.49","ThemeForest","","","",""
"2022-03-28 22:52:18 +1100","161137156","Sale","Ncmaz - Blog Magazine WordPress Theme (6 months included support)","34122841","IVIP47130934","8.63","","","","","","8.63","ThemeForest","Turkey","Istanbul","İstanbul","34844"
"2022-03-28 22:52:18 +1100","161137156","Sale","Ncmaz - Blog Magazine WordPress Theme (Regular License)","34122841","IVIP47130934","14.37","","","","","","14.37","ThemeForest","Turkey","Istanbul","İstanbul","34844"
"2022-03-28 20:19:49 +1100","161130363","Author Fee","Author Fee for included support sale IVIP47129383","33515927","","2.93","","","","","","-2.93","ThemeForest","","","",""
"2022-03-28 20:19:49 +1100","161130363","Author Fee","Author Fee for sale IVIP47129383","33515927","","4.88","","","","","","-4.88","ThemeForest","","","",""
"2022-03-28 20:19:49 +1100","161130363","Sale","Chisfis - Online Booking React Template (6 months included support)","33515927","IVIP47129383","9.38","","","","","","9.38","ThemeForest","Spain","Andalusia","Granada","18690"
"2022-03-28 20:19:49 +1100","161130363","Sale","Chisfis - Online Booking React Template (Regular License)","33515927","IVIP47129383","15.62","","","","","","15.62","ThemeForest","Spain","Andalusia","Granada","18690"
"2022-03-28 20:19:49 +1100","161130363","Author Fee","Author Fee for included support sale IVIP47129382","33283311","","1.99","","","","","","-1.99","ThemeForest","","","",""
"2022-03-28 20:19:49 +1100","161130363","Author Fee","Author Fee for sale IVIP47129382","33283311","","3.32","","","","","","-3.32","ThemeForest","","","",""
"2022-03-28 20:19:49 +1100","161130363","Sale","Ncmaz - Blog Magazine React + RTL Template (6 months included support)","33283311","IVIP47129382","6.38","","","","","","6.38","ThemeForest","Spain","Andalusia","Granada","18690"
"2022-03-28 20:19:49 +1100","161130363","Sale","Ncmaz - Blog Magazine React + RTL Template (Regular License)","33283311","IVIP47129382","10.62","","","","","","10.62","ThemeForest","Spain","Andalusia","Granada","18690"
"2022-03-28 08:02:51 +1100","161113636","Author Fee","Author Fee for included support sale IVIP47125535","34122841","","2.70","","","","","","-2.70","ThemeForest","","","",""
"2022-03-28 08:02:51 +1100","161113636","Author Fee","Author Fee for sale IVIP47125535","34122841","","4.49","","","","","","-4.49","ThemeForest","","","",""
"2022-03-28 08:02:51 +1100","161113636","Sale","Ncmaz - Blog Magazine WordPress Theme (6 months included support)","34122841","IVIP47125535","8.63","","","","","","8.63","ThemeForest","Pakistan","Sindh","Karachi","75950"
"2022-03-28 08:02:51 +1100","161113636","Sale","Ncmaz - Blog Magazine WordPress Theme (Regular License)","34122841","IVIP47125535","14.37","","","","","","14.37","ThemeForest","Pakistan","Sindh","Karachi","75950"
"2022-03-28 06:26:09 +1100","161111608","Author Fee","Author Fee for included support sale IVIP47125000","34122841","","2.70","","","","","","-2.70","ThemeForest","","","",""
"2022-03-28 06:26:09 +1100","161111608","Author Fee","Author Fee for sale IVIP47125000","34122841","","4.49","","","","","","-4.49","ThemeForest","","","",""
"2022-03-28 06:26:09 +1100","161111608","Sale","Ncmaz - Blog Magazine WordPress Theme (6 months included support)","34122841","IVIP47125000","8.63","","","","","","8.63","ThemeForest","Germany","Hesse","Frankfurt am Main","65933"
"2022-03-28 06:26:09 +1100","161111608","Sale","Ncmaz - Blog Magazine WordPress Theme (Regular License)","34122841","IVIP47125000","14.37","","","","","","14.37","ThemeForest","Germany","Hesse","Frankfurt am Main","65933"
"2022-03-28 05:54:23 +1100","161110714","Author Fee","Author Fee for included support sale IVIP47124842","34122841","","2.70","","","","","","-2.70","ThemeForest","","","",""
"2022-03-28 05:54:23 +1100","161110714","Author Fee","Author Fee for sale IVIP47124842","34122841","","4.49","","","","","","-4.49","ThemeForest","","","",""
"2022-03-28 05:54:23 +1100","161110714","Sale","Ncmaz - Blog Magazine WordPress Theme (6 months included support)","34122841","IVIP47124842","8.63","","","","","","8.63","ThemeForest","Austria","","Vienna",""
"2022-03-28 05:54:23 +1100","161110714","Sale","Ncmaz - Blog Magazine WordPress Theme (Regular License)","34122841","IVIP47124842","14.37","","","","","","14.37","ThemeForest","Austria","","Vienna",""
"2022-03-28 02:25:03 +1100","161104962","Author Fee","Author Fee for included support sale IVIP47123498","33515927","","2.93","","","","","","-2.93","ThemeForest","","","",""
"2022-03-28 02:25:03 +1100","161104962","Author Fee","Author Fee for sale IVIP47123498","33515927","","4.88","","","","","","-4.88","ThemeForest","","","",""
"2022-03-28 02:25:03 +1100","161104962","Sale","Chisfis - Online Booking React Template (6 months included support)","33515927","IVIP47123498","9.38","","","","","","9.38","ThemeForest","Pakistan","Sindh","Karachi","75500"
"2022-03-28 02:25:03 +1100","161104962","Sale","Chisfis - Online Booking React Template (Regular License)","33515927","IVIP47123498","15.62","","","","","","15.62","ThemeForest","Pakistan","Sindh","Karachi","75500"
"2022-03-27 21:53:29 +1100","161097747","Author Fee","Author Fee for included support sale IVIP47122071","34122841","","2.70","","","","","","-2.70","ThemeForest","","","",""
"2022-03-27 21:53:29 +1100","161097747","Author Fee","Author Fee for sale IVIP47122071","34122841","","4.49","","","","","","-4.49","ThemeForest","","","",""
"2022-03-27 21:53:29 +1100","161097747","Sale","Ncmaz - Blog Magazine WordPress Theme (6 months included support)","34122841","IVIP47122071","8.63","","","","","","8.63","ThemeForest","Hong Kong","","Hong Kong",""
"2022-03-27 21:53:29 +1100","161097747","Sale","Ncmaz - Blog Magazine WordPress Theme (Regular License)","34122841","IVIP47122071","14.37","","","","","","14.37","ThemeForest","Hong Kong","","Hong Kong",""
"2022-03-27 19:32:08 +1100","161094606","Author Fee","Author Fee for included support sale IVIP47121474","33515927","","2.93","","","","","","-2.93","ThemeForest","","","",""
"2022-03-27 19:32:08 +1100","161094606","Author Fee","Author Fee for sale IVIP47121474","33515927","","4.88","","","","","","-4.88","ThemeForest","","","",""
"2022-03-27 19:32:08 +1100","161094606","Sale","Chisfis - Online Booking React Template (6 months included support)","33515927","IVIP47121474","9.38","","","","","","9.38","ThemeForest","Ukraine","","Lviv",""
"2022-03-27 19:32:08 +1100","161094606","Sale","Chisfis - Online Booking React Template (Regular License)","33515927","IVIP47121474","15.62","","","","","","15.62","ThemeForest","Ukraine","","Lviv",""
"2022-03-27 14:02:47 +1100","161089434","Author Fee","Author Fee for included support sale IVIP47120440","33283311","","1.99","","","","","","-1.99","ThemeForest","","","",""
"2022-03-27 14:02:47 +1100","161089434","Author Fee","Author Fee for sale IVIP47120440","33283311","","3.32","","","","","","-3.32","ThemeForest","","","",""
"2022-03-27 14:02:47 +1100","161089434","Sale","Ncmaz - Blog Magazine React + RTL Template (6 months included support)","33283311","IVIP47120440","6.38","","","","","","6.38","ThemeForest","Mexico","Jalisco","Tlaquepaque","45068"
"2022-03-27 14:02:47 +1100","161089434","Sale","Ncmaz - Blog Magazine React + RTL Template (Regular License)","33283311","IVIP47120440","10.62","","","","","","10.62","ThemeForest","Mexico","Jalisco","Tlaquepaque","45068"
"2022-03-27 13:44:55 +1100","161089272","Author Fee","Author Fee for included support sale IVIP47120390","34122841","","2.70","","","","","","-2.70","ThemeForest","","","",""
"2022-03-27 13:44:55 +1100","161089272","Author Fee","Author Fee for sale IVIP47120390","34122841","","4.49","","","","","","-4.49","ThemeForest","","","",""
"2022-03-27 13:44:55 +1100","161089272","Sale","Ncmaz - Blog Magazine WordPress Theme (6 months included support)","34122841","IVIP47120390","8.63","","2.59","","","","6.04","ThemeForest","United States","Arizona","GLENDALE","85305"
"2022-03-27 13:44:55 +1100","161089272","Sale","Ncmaz - Blog Magazine WordPress Theme (Regular License)","34122841","IVIP47120390","14.37","","4.31","","","","10.06","ThemeForest","United States","Arizona","GLENDALE","85305"
"2022-03-27 00:06:53 +1100","161070678","Author Fee","Author Fee for included support sale IVIP47116501","33515927","","2.93","","","","","","-2.93","ThemeForest","","","",""
"2022-03-27 00:06:53 +1100","161070678","Author Fee","Author Fee for sale IVIP47116501","33515927","","4.88","","","","","","-4.88","ThemeForest","","","",""
"2022-03-27 00:06:53 +1100","161070678","Sale","Chisfis - Online Booking React Template (6 months included support)","33515927","IVIP47116501","9.38","","","","","","9.38","ThemeForest","Malaysia","Kuala Lumpur","Kuala Lumpur","58200"
"2022-03-27 00:06:53 +1100","161070678","Sale","Chisfis - Online Booking React Template (Regular License)","33515927","IVIP47116501","15.62","","","","","","15.62","ThemeForest","Malaysia","Kuala Lumpur","Kuala Lumpur","58200"
"2022-03-26 14:38:16 +1100","161058240","Author Fee","Author Fee for included support sale IVIP47114224","34122841","","2.70","","","","","","-2.70","ThemeForest","","","",""
"2022-03-26 14:38:16 +1100","161058240","Author Fee","Author Fee for sale IVIP47114224","34122841","","4.49","","","","","","-4.49","ThemeForest","","","",""
"2022-03-26 14:38:16 +1100","161058240","Sale","Ncmaz - Blog Magazine WordPress Theme (6 months included support)","34122841","IVIP47114224","8.63","","2.59","","","","6.04","ThemeForest","United States","Texas","Houston","77077"
"2022-03-26 14:38:16 +1100","161058240","Sale","Ncmaz - Blog Magazine WordPress Theme (Regular License)","34122841","IVIP47114224","14.37","","4.31","","","","10.06","ThemeForest","United States","Texas","Houston","77077"
"2022-03-26 11:33:45 +1100","161055694","Author Fee","Author Fee for included support sale IVIP47113616","34122841","","2.70","","","","","","-2.70","ThemeForest","","","",""
"2022-03-26 11:33:45 +1100","161055694","Author Fee","Author Fee for sale IVIP47113616","34122841","","4.49","","","","","","-4.49","ThemeForest","","","",""
"2022-03-26 11:33:45 +1100","161055694","Sale","Ncmaz - Blog Magazine WordPress Theme (6 months included support)","34122841","IVIP47113616","8.63","","2.59","","","","6.04","ThemeForest","United States","California","San Francisco","94158"
"2022-03-26 11:33:45 +1100","161055694","Sale","Ncmaz - Blog Magazine WordPress Theme (Regular License)","34122841","IVIP47113616","14.37","","4.31","","","","10.06","ThemeForest","United States","California","San Francisco","94158"
"2022-03-26 03:32:07 +1100","161041908","Author Fee","Author Fee for included support sale IVIP47110418","33283311","","1.99","","","","","","-1.99","ThemeForest","","","",""
"2022-03-26 03:32:07 +1100","161041908","Author Fee","Author Fee for sale IVIP47110418","33283311","","3.32","","","","","","-3.32","ThemeForest","","","",""
"2022-03-26 03:32:07 +1100","161041908","Sale","Ncmaz - Blog Magazine React + RTL Template (6 months included support)","33283311","IVIP47110418","6.38","","","","","","6.38","ThemeForest","Germany","Schleswig-Holdstein","Mildstedt","25866"
"2022-03-26 03:32:07 +1100","161041908","Sale","Ncmaz - Blog Magazine React + RTL Template (Regular License)","33283311","IVIP47110418","10.62","","","","","","10.62","ThemeForest","Germany","Schleswig-Holdstein","Mildstedt","25866"
"2022-03-25 22:15:29 +1100","161026320","Author Fee","Author Fee for included support sale IVIP47106729","34122841","","2.70","","","","","","-2.70","ThemeForest","","","",""
"2022-03-25 22:15:29 +1100","161026320","Author Fee","Author Fee for sale IVIP47106729","34122841","","4.49","","","","","","-4.49","ThemeForest","","","",""
"2022-03-25 22:15:29 +1100","161026320","Sale","Ncmaz - Blog Magazine WordPress Theme (6 months included support)","34122841","IVIP47106729","8.63","","","","","","8.63","ThemeForest","Vietnam","Hanoi","Hanoi","100000"
"2022-03-25 22:15:29 +1100","161026320","Sale","Ncmaz - Blog Magazine WordPress Theme (Regular License)","34122841","IVIP47106729","14.37","","","","","","14.37","ThemeForest","Vietnam","Hanoi","Hanoi","100000"
"2022-03-25 19:32:29 +1100","161018522","Author Fee","Author Fee for included support sale IVIP47104766","33283311","","1.99","","","","","","-1.99","ThemeForest","","","",""
"2022-03-25 19:32:29 +1100","161018522","Author Fee","Author Fee for sale IVIP47104766","33283311","","3.32","","","","","","-3.32","ThemeForest","","","",""
"2022-03-25 19:32:29 +1100","161018522","Sale","Ncmaz - Blog Magazine React + RTL Template (6 months included support)","33283311","IVIP47104766","6.38","","","","","","6.38","ThemeForest","Egypt","Cairo","Cairo","00000"
"2022-03-25 19:32:29 +1100","161018522","Sale","Ncmaz - Blog Magazine React + RTL Template (Regular License)","33283311","IVIP47104766","10.62","","","","","","10.62","ThemeForest","Egypt","Cairo","Cairo","00000"
"2022-03-25 17:45:14 +1100","161014222","Author Fee","Author Fee for included support sale IVIP47103787","33515927","","2.93","","","","","","-2.93","ThemeForest","","","",""
"2022-03-25 17:45:14 +1100","161014222","Author Fee","Author Fee for sale IVIP47103787","33515927","","4.88","","","","","","-4.88","ThemeForest","","","",""
"2022-03-25 17:45:14 +1100","161014222","Sale","Chisfis - Online Booking React Template (6 months included support)","33515927","IVIP47103787","9.38","","","","","","9.38","ThemeForest","Turkey","Bodrum","Muğla","48400"
"2022-03-25 17:45:14 +1100","161014222","Sale","Chisfis - Online Booking React Template (Regular License)","33515927","IVIP47103787","15.62","","","","","","15.62","ThemeForest","Turkey","Bodrum","Muğla","48400"
"2022-03-25 15:49:00 +1100","161010984","Sale Reversal","Reversal of Ncmaz - Blog Magazine WordPress Theme (6 months included support)","34122841","CNIP419583","8.63","","","","","","-8.63","ThemeForest","United Kingdom","BRISTOL","BRISTOL","Bs216 eb"
"2022-03-25 15:49:00 +1100","161010984","Sale Reversal","Reversal of Ncmaz - Blog Magazine WordPress Theme (Regular License)","34122841","CNIP419583","14.37","","","","","","-14.37","ThemeForest","United Kingdom","BRISTOL","BRISTOL","Bs216 eb"
"2022-03-25 15:49:00 +1100","161010984","Author Fee Reversal","Reversal of Author Fee for included support sale IVIP47102990","34122841","","2.70","","","","","","2.70","ThemeForest","","","",""
"2022-03-25 15:49:00 +1100","161010984","Author Fee Reversal","Reversal of Author Fee for sale IVIP47102990","34122841","","4.49","","","","","","4.49","ThemeForest","","","",""
"2022-03-25 15:27:41 +1100","161010984","Author Fee","Author Fee for included support sale IVIP47102990","34122841","","2.70","","","","","","-2.70","ThemeForest","","","",""
"2022-03-25 15:27:41 +1100","161010984","Author Fee","Author Fee for sale IVIP47102990","34122841","","4.49","","","","","","-4.49","ThemeForest","","","",""
"2022-03-25 15:27:41 +1100","161010984","Sale","Ncmaz - Blog Magazine WordPress Theme (6 months included support)","34122841","IVIP47102990","8.63","","","","","","8.63","ThemeForest","United Kingdom","BRISTOL","BRISTOL","Bs216 eb"
"2022-03-25 15:27:41 +1100","161010984","Sale","Ncmaz - Blog Magazine WordPress Theme (Regular License)","34122841","IVIP47102990","14.37","","","","","","14.37","ThemeForest","United Kingdom","BRISTOL","BRISTOL","Bs216 eb"
"2022-03-25 15:26:50 +1100","161010929","Author Fee","Author Fee for included support sale IVIP47102985","33515927","","2.93","","","","","","-2.93","ThemeForest","","","",""
"2022-03-25 15:26:50 +1100","161010929","Author Fee","Author Fee for sale IVIP47102985","33515927","","4.88","","","","","","-4.88","ThemeForest","","","",""
"2022-03-25 15:26:50 +1100","161010929","Sale","Chisfis - Online Booking React Template (6 months included support)","33515927","IVIP47102985","9.38","","","","","","9.38","ThemeForest","Nigeria","Lagos","Ogudu","23401"
"2022-03-25 15:26:50 +1100","161010929","Sale","Chisfis - Online Booking React Template (Regular License)","33515927","IVIP47102985","15.62","","","","","","15.62","ThemeForest","Nigeria","Lagos","Ogudu","23401"
"2022-03-25 15:09:08 +1100","161010419","Sale Reversal","Reversal of Ncmaz - Blog Magazine React + RTL Template (6 months included support)","33283311","CNIP419555","6.38","","","","","","-6.38","ThemeForest","Greece","Outside USA","MEGARA","19100"
"2022-03-25 15:09:08 +1100","161010419","Sale Reversal","Reversal of Ncmaz - Blog Magazine React + RTL Template (Regular License)","33283311","CNIP419555","10.62","","","","","","-10.62","ThemeForest","Greece","Outside USA","MEGARA","19100"
"2022-03-25 15:09:08 +1100","161010419","Author Fee Reversal","Reversal of Author Fee for included support sale IVIP47102849","33283311","","1.99","","","","","","1.99","ThemeForest","","","",""
"2022-03-25 15:09:08 +1100","161010419","Author Fee Reversal","Reversal of Author Fee for sale IVIP47102849","33283311","","3.32","","","","","","3.32","ThemeForest","","","",""
"2022-03-25 15:05:01 +1100","161010419","Author Fee","Author Fee for included support sale IVIP47102849","33283311","","1.99","","","","","","-1.99","ThemeForest","","","",""
"2022-03-25 15:05:01 +1100","161010419","Author Fee","Author Fee for sale IVIP47102849","33283311","","3.32","","","","","","-3.32","ThemeForest","","","",""
"2022-03-25 15:05:01 +1100","161010419","Sale","Ncmaz - Blog Magazine React + RTL Template (6 months included support)","33283311","IVIP47102849","6.38","","","","","","6.38","ThemeForest","Greece","Outside USA","MEGARA","19100"
"2022-03-25 15:05:01 +1100","161010419","Sale","Ncmaz - Blog Magazine React + RTL Template (Regular License)","33283311","IVIP47102849","10.62","","","","","","10.62","ThemeForest","Greece","Outside USA","MEGARA","19100"
"2022-03-25 12:42:17 +1100","161006826","Author Fee","Author Fee for included support sale IVIP47101762","34122841","","2.70","","","","","","-2.70","ThemeForest","","","",""
"2022-03-25 12:42:17 +1100","161006826","Author Fee","Author Fee for sale IVIP47101762","34122841","","4.49","","","","","","-4.49","ThemeForest","","","",""
"2022-03-25 12:42:17 +1100","161006826","Sale","Ncmaz - Blog Magazine WordPress Theme (6 months included support)","34122841","IVIP47101762","8.63","","","","","","8.63","ThemeForest","India","Delhi","Delhi","110030"
"2022-03-25 12:42:17 +1100","161006826","Sale","Ncmaz - Blog Magazine WordPress Theme (Regular License)","34122841","IVIP47101762","14.37","","","","","","14.37","ThemeForest","India","Delhi","Delhi","110030"
"2022-03-25 09:17:22 +1100","161002030","Author Fee","Author Fee for included support sale IVIP47100391","33515927","","2.93","","","","","","-2.93","ThemeForest","","","",""
"2022-03-25 09:17:22 +1100","161002030","Author Fee","Author Fee for sale IVIP47100391","33515927","","4.88","","","","","","-4.88","ThemeForest","","","",""
"2022-03-25 09:17:22 +1100","161002030","Sale","Chisfis - Online Booking React Template (6 months included support)","33515927","IVIP47100391","9.38","","","","","","9.38","ThemeForest","Japan","神奈川県","茅ヶ崎市","2530062"
"2022-03-25 09:17:22 +1100","161002030","Sale","Chisfis - Online Booking React Template (Regular License)","33515927","IVIP47100391","15.62","","","","","","15.62","ThemeForest","Japan","神奈川県","茅ヶ崎市","2530062"
"2022-03-24 21:49:14 +1100","160968620","Author Fee","Author Fee for included support sale IVIP47091433","33283311","","1.99","","","","","","-1.99","ThemeForest","","","",""
"2022-03-24 21:49:14 +1100","160968620","Author Fee","Author Fee for sale IVIP47091433","33283311","","3.32","","","","","","-3.32","ThemeForest","","","",""
"2022-03-24 21:49:14 +1100","160968620","Sale","Ncmaz - Blog Magazine React + RTL Template (6 months included support)","33283311","IVIP47091433","6.38","","","","","","6.38","ThemeForest","Bangladesh","Dhaka","Dhaka","1212"
"2022-03-24 21:49:14 +1100","160968620","Sale","Ncmaz - Blog Magazine React + RTL Template (Regular License)","33283311","IVIP47091433","10.62","","","","","","10.62","ThemeForest","Bangladesh","Dhaka","Dhaka","1212"
"2022-03-24 20:36:03 +1100","160964908","Author Fee","Author Fee for included support sale IVIP47090528","33515927","","2.93","","","","","","-2.93","ThemeForest","","","",""
"2022-03-24 20:36:03 +1100","160964908","Author Fee","Author Fee for sale IVIP47090528","33515927","","4.88","","","","","","-4.88","ThemeForest","","","",""
"2022-03-24 20:36:03 +1100","160964908","Sale","Chisfis - Online Booking React Template (6 months included support)","33515927","IVIP47090528","9.38","","","","","","9.38","ThemeForest","Spain","Balearic Islands","Palma","07121"
"2022-03-24 20:36:03 +1100","160964908","Sale","Chisfis - Online Booking React Template (Regular License)","33515927","IVIP47090528","15.62","","","","","","15.62","ThemeForest","Spain","Balearic Islands","Palma","07121"
"2022-03-24 17:01:29 +1100","160956561","Author Fee","Author Fee for included support sale IVIP47088543","33515927","","2.93","","","","","","-2.93","ThemeForest","","","",""
"2022-03-24 17:01:29 +1100","160956561","Author Fee","Author Fee for sale IVIP47088543","33515927","","4.88","","","","","","-4.88","ThemeForest","","","",""
"2022-03-24 17:01:29 +1100","160956561","Sale","Chisfis - Online Booking React Template (6 months included support)","33515927","IVIP47088543","9.38","","","","","","9.38","ThemeForest","Thailand","Bangkok","Bangkok","10230"
"2022-03-24 17:01:29 +1100","160956561","Sale","Chisfis - Online Booking React Template (Regular License)","33515927","IVIP47088543","15.62","","","","","","15.62","ThemeForest","Thailand","Bangkok","Bangkok","10230"
"2022-03-24 10:08:12 +1100","160946749","Author Fee","Author Fee for included support sale IVIP47085988","33515927","","2.93","","","","","","-2.93","ThemeForest","","","",""
"2022-03-24 10:08:12 +1100","160946749","Author Fee","Author Fee for sale IVIP47085988","33515927","","4.88","","","","","","-4.88","ThemeForest","","","",""
"2022-03-24 10:08:12 +1100","160946749","Sale","Chisfis - Online Booking React Template (6 months included support)","33515927","IVIP47085988","9.38","","","","","","9.38","ThemeForest","Brazil","Parana","Curitiba",""
"2022-03-24 10:08:12 +1100","160946749","Sale","Chisfis - Online Booking React Template (Regular License)","33515927","IVIP47085988","15.62","","","","","","15.62","ThemeForest","Brazil","Parana","Curitiba",""
"2022-03-24 08:23:04 +1100","160943281","Author Fee","Author Fee for included support sale IVIP47085132","34122841","","2.70","","","","","","-2.70","ThemeForest","","","",""
